Time_Index,None,waste_biomass,west_south_central_coal,west_south_central_naturalgas,west_south_central_uranium,west_south_central_distillate,hydrogen,west_south_central_naturalgas_ccs90
406,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
407,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
408,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
409,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
410,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
411,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
412,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
413,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
414,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
415,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
416,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
417,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
418,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
419,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
420,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
421,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
422,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
423,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
424,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
425,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
426,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
427,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
428,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
429,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
430,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
431,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
432,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
433,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
434,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
435,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
436,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
437,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
438,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
439,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
440,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
441,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
442,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
443,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
444,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
445,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
446,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
447,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
448,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
449,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
450,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
451,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
452,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
453,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
454,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
455,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
456,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
457,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
458,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
459,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
460,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
461,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
462,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
463,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
464,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
465,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
466,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
467,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
468,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
469,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
470,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
471,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
472,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
473,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
474,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
475,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
476,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
477,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
478,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
479,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
480,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
481,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
482,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
483,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
484,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
485,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
486,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
487,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
488,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
489,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
490,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
491,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
492,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
493,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
494,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
495,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
496,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
497,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
498,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
499,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
500,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
501,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
502,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
503,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
504,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
505,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
506,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
507,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
508,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
509,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
510,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
511,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
512,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
513,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
514,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
515,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
516,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
517,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
518,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
519,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
520,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
521,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
522,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
523,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
524,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
525,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
526,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
527,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
528,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
529,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
530,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
531,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
532,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
533,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
534,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
535,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
536,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
537,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
538,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
539,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
540,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
541,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
542,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
543,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
544,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
545,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
546,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
547,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
548,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
549,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
550,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
551,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
552,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
553,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
554,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
555,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
556,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
557,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
558,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
559,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
560,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
561,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
562,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
563,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
564,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
565,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
566,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
567,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
568,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
569,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
570,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
571,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
572,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
573,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
574,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
575,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
576,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
577,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
578,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
579,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
580,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
581,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
582,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
583,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
584,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
585,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
586,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
587,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
588,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
589,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
590,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
591,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
592,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
593,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
594,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
595,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
596,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
597,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
598,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
599,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
600,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
601,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
602,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
603,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
604,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
605,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
606,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
607,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
608,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
609,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
610,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
611,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
612,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
613,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
614,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
615,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
616,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
617,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
618,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
619,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
620,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
621,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
622,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
623,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
624,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
625,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
626,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
627,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
628,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
629,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
630,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
631,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
632,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
633,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
634,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
635,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
636,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
637,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
638,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
639,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
640,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
641,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
642,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
643,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
644,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
645,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
646,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
647,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
648,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
649,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
650,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
651,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
652,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
653,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
654,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
655,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
656,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
657,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
658,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
659,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
660,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
661,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
662,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
663,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
664,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
665,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
666,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
667,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
668,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
669,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
670,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
671,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
672,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
673,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
674,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
675,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
676,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
677,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
678,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
679,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
680,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
681,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
682,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
683,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
684,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
685,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
686,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
687,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
688,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
689,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
690,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
691,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
692,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
693,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
694,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
695,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
696,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
697,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
698,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
699,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
700,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
701,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
702,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
703,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
704,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
705,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
706,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
707,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
708,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
709,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
710,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
711,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
712,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
713,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
714,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
715,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
716,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
717,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
718,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
719,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
720,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
721,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
722,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
723,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
724,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
725,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
726,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
727,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
728,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
729,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
730,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
731,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
732,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
733,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
734,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
735,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
736,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
737,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
738,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
739,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
740,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
741,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
742,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
743,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
744,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
745,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
746,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
747,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
748,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
749,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
750,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
751,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
752,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
753,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
754,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
755,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
756,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
757,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
758,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
759,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
760,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
761,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
762,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
763,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
764,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
765,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
766,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
767,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
768,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
769,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
770,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
771,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
772,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
773,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
774,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
775,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
776,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
777,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
778,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
779,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
780,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
781,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
782,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
783,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
784,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
785,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
786,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
787,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
788,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
789,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
790,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
791,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
792,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
793,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
794,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
795,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
796,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
797,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
798,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
799,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
800,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
801,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
802,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
803,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
804,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
805,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
806,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
807,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
808,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
809,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
810,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
811,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
812,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
813,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
814,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
